,place_id,name,datetime,rating,rating_n,populartimes,usual_popularity,current_popularity
53,ChIJZWOyXzsvdTER3yUJM4csyx0,Bít Tết Lục Nguyên,28-03-2024 12:00,4.0,387.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 27, 31, 29, 16, 9, 14, 37, 53, 51, 44, 27, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 31, 35, 35, 27, 16, 22, 35, 44, 51, 40, 25, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 29, 29, 22, 16, 11, 24, 50, 74, 59, 44, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 33, 33, 22, 16, 14, 33, 55, 59, 44, 24, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 35, 35, 18, 11, 18, 37, 53, 53, 42, 24, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 42, 37, 29, 20, 29, 50, 77, 96, 85, 51, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 31, 29, 22, 11, 7, 25, 55, 96, 100, 77, 40, 0, 0]}]",33,89.0
54,ChIJXbGHY9IudTER-xbiSBi-DBY,Cửa Hàng Tạp Hóa Anh Sang,28-03-2024 12:00,,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 60, 30, 10, 10, 50, 90, 90, 40, 10, 0, 0, 0, 0, 20, 20, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 30, 30, 50, 50, 20, 0, 10, 30, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 50, 50, 30, 30, 40, 20, 20, 30, 10, 10, 30, 20, 30, 60, 40, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 20, 20, 40, 50, 50, 20, 20, 20, 40, 20, 10, 0, 20, 30, 70, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 20, 20, 10, 0, 0, 10, 30, 60, 30, 10, 0, 0, 0, 0, 10, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 30, 40, 30, 50, 40, 20, 0, 0, 10, 30, 40, 20, 30, 10, 10, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 20, 40, 100, 70, 30, 0, 0, 0, 10, 10, 30, 10, 0, 10, 20, 0, 0, 0]}]",20,
55,ChIJobXyXxAvdTERxXYY17AzMP4,Cửa hàng bách hóa hiện đại Coopsmile,28-03-2024 12:00,,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 27, 36, 18, 18, 27, 9, 0, 9, 27, 36, 36, 36, 36, 9, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 18, 18, 0, 0, 0, 0, 18, 27, 9, 18, 45, 100, 72, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 27, 18, 27, 54, 27, 9, 9, 36, 36, 9, 9, 9, 36, 27, 36, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 45, 18, 18, 9, 0, 0, 0, 9, 18, 27, 18, 45, 18, 9, 0, 9, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 18, 9, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 45, 18, 0, 9, 27, 54, 27, 9, 0, 0, 0, 0, 0, 18, 45, 72, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 54, 63, 54, 18, 18, 18, 36, 18, 18, 27, 9, 0, 0, 0, 9, 0]}]",0,
56,ChIJ-wsZEdIudTERPTRlYADsyJ4,Le Thi Rieng Swimming Pool,28-03-2024 12:00,3.9,81.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 31, 20, 17, 31, 37, 26, 10, 12, 26, 51, 65, 70, 67, 57, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 31, 45, 70, 56, 32, 26, 20, 23, 14, 20, 39, 56, 62, 51, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 21, 25, 29, 39, 45, 51, 45, 42, 31, 35, 65, 90, 100, 75, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 12, 15, 34, 29, 23, 20, 17, 10, 12, 29, 43, 65, 64, 71, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 37, 32, 34, 37, 53, 48, 43, 26, 31, 43, 56, 75, 62, 64, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 21, 40, 54, 54, 43, 35, 32, 39, 57, 51, 57, 62, 46, 39, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 17, 20, 40, 65, 76, 65, 42, 43, 57, 87, 92, 82, 73, 85, 0, 0, 0, 0]}]",17,0.0
57,ChIJj4zVdSYvdTER2-3MEhDxqv4,Trung Tâm Văn Hóa-Thể Thao Quận 3,28-03-2024 12:00,4.2,228.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 5, 12, 18, 22, 23, 25, 26, 24, 21, 20, 20, 21, 28, 38, 43, 42, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 7, 11, 15, 19, 21, 27, 28, 22, 17, 16, 19, 23, 28, 36, 42, 42, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 3, 6, 9, 12, 16, 20, 22, 22, 19, 16, 18, 18, 24, 31, 37, 35, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 5, 9, 15, 20, 23, 23, 25, 24, 23, 19, 19, 20, 26, 41, 54, 60, 50, 32, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 3, 8, 10, 14, 17, 20, 22, 22, 19, 19, 18, 19, 23, 37, 56, 71, 70, 47, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 1, 3, 8, 12, 17, 22, 23, 24, 24, 27, 34, 37, 44, 61, 84, 100, 99, 72, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 2, 4, 11, 19, 25, 26, 24, 23, 25, 31, 40, 54, 71, 85, 95, 91, 62, 0]}]",24,26.0
58,ChIJYwsYBtIudTERCWZYNjS8Lpo,Nhan Van Bookstore,28-03-2024 12:00,4.2,1932.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 21, 31, 34, 30, 24, 23, 28, 33, 42, 57, 75, 87, 81, 60, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 20, 25, 24, 22, 20, 21, 24, 33, 38, 50, 63, 74, 74, 54, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 16, 24, 34, 37, 37, 32, 29, 34, 38, 44, 57, 73, 83, 79, 59, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 19, 28, 36, 39, 35, 34, 32, 33, 39, 50, 64, 75, 83, 79, 60, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 19, 27, 35, 37, 36, 30, 27, 32, 35, 41, 50, 63, 70, 67, 49, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 26, 37, 43, 38, 30, 26, 30, 39, 45, 55, 67, 81, 83, 67, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 30, 38, 39, 37, 31, 32, 33, 44, 60, 79, 93, 100, 94, 68, 0, 0]}]",34,0.0
59,ChIJ3_io66MvdTERjrt36-K0phg,Trên Tầng Thượng,28-03-2024 12:00,4.2,660.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 12, 14, 16, 14, 13, 13, 16, 19, 23, 29, 38, 47, 50, 48, 33, 20]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 12, 14, 16, 15, 14, 12, 13, 16, 22, 28, 36, 46, 51, 45, 31, 18]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 11, 11, 10, 10, 11, 14, 20, 31, 44, 53, 55, 47, 33, 18]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 10, 14, 17, 15, 13, 14, 14, 17, 22, 31, 46, 63, 69, 61, 41, 22]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 12, 14, 15, 16, 15, 15, 21, 31, 47, 60, 66, 60, 43, 25]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 12, 19, 26, 30, 30, 26, 26, 26, 31, 39, 54, 70, 86, 92, 80, 59, 33]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 19, 26, 31, 28, 24, 22, 24, 31, 40, 57, 76, 92, 100, 87, 61, 33]}]",13,16.0
60,ChIJv32dks0udTERF9Pi3AXNAAA,Bưu điện Chí Hoà,28-03-2024 12:00,3.4,21.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 29, 41, 54, 45, 20, 4, 12, 41, 83, 100, 95, 70, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 29, 58, 58, 66, 54, 50, 29, 37, 50, 45, 45, 37, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 25, 37, 45, 50, 33, 25, 37, 58, 62, 33, 12, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 29, 75, 91, 87, 66, 41, 54, 58, 70, 58, 58, 41, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 25, 50, 54, 50, 41, 70, 83, 87, 62, 45, 16, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 8, 8, 0, 16, 25, 33, 33, 25, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",41,23.0
61,ChIJ7dERtSUvdTERbxMvTbnSdeg,Starbucks CMT8,28-03-2024 12:00,4.3,771.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 62, 78, 82, 77, 71, 68, 61, 55, 61, 70, 72, 65, 47, 28, 20, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 48, 77, 87, 80, 74, 67, 72, 71, 68, 71, 74, 67, 58, 48, 44, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 60, 87, 81, 72, 65, 65, 70, 61, 55, 48, 52, 48, 48, 47, 40, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 58, 82, 88, 81, 74, 78, 71, 62, 58, 48, 51, 44, 47, 44, 48, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 58, 91, 100, 85, 65, 54, 62, 64, 64, 54, 57, 60, 55, 45, 27, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 45, 68, 91, 92, 84, 70, 67, 65, 64, 57, 64, 75, 77, 77, 52, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 35, 51, 64, 71, 72, 72, 68, 70, 62, 62, 60, 62, 71, 68, 52, 0, 0]}]",78,40.0
62,ChIJE3no9lMvdTERYg9nCKx_-dI,Highlands Coffee 601 CMT8,28-03-2024 12:00,4.3,617.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 16, 23, 31, 34, 36, 36, 35, 34, 37, 47, 55, 62, 65, 59, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 22, 30, 35, 39, 43, 43, 41, 38, 43, 54, 60, 64, 59, 51, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 16, 26, 32, 37, 35, 33, 30, 34, 39, 47, 55, 66, 74, 67, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 25, 34, 36, 38, 39, 36, 37, 41, 47, 56, 63, 68, 58, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 19, 27, 35, 42, 44, 47, 45, 37, 36, 39, 46, 57, 66, 65, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 33, 48, 56, 58, 55, 53, 48, 44, 44, 52, 67, 72, 67, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 18, 30, 43, 48, 49, 47, 44, 45, 51, 61, 75, 90, 100, 87, 0, 0, 0]}]",39,49.0
63,ChIJfxihCYIvdTERyMuk8tIkmKY,Thuê Xe Máy Sài Gòn,28-03-2024 12:00,,,"[{'name': 'Monday', 'data': [10, 30, 10, 0, 20, 20, 10, 10, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40, 30, 50, 20, 10]}, {'name': 'Tuesday', 'data': [10, 20, 40, 20, 90, 70, 60, 60, 100, 40, 20, 20, 30, 10, 10, 20, 40, 20, 10, 10, 10, 20, 10, 10]}, {'name': 'Wednesday', 'data': [0, 0, 30, 40, 0, 10, 20, 60, 40, 30, 0, 0, 10, 0, 0, 0, 10, 20, 40, 30, 40, 60, 40, 40]}, {'name': 'Thursday', 'data': [10, 0, 0, 0, 10, 30, 50, 50, 40, 10, 10, 20, 10, 0, 0, 0, 0, 0, 10, 20, 40, 30, 10, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 10, 0, 10, 20, 50, 20, 10, 10, 30, 20, 0, 0, 0, 0, 20, 20, 10, 20, 20, 10]}, {'name': 'Saturday', 'data': [0, 10, 10, 30, 10, 30, 60, 70, 40, 40, 50, 80, 70, 40, 20, 10, 30, 40, 40, 60, 30, 10, 10, 20]}, {'name': 'Sunday', 'data': [20, 0, 0, 0, 0, 0, 10, 0, 0, 10, 30, 10, 0, 10, 30, 40, 60, 30, 30, 50, 70, 40, 20, 0]}]",10,
64,ChIJ-7N3e9EudTERfOjpOpH0ldw,Hoa Hung Evangelical Church,28-03-2024 12:00,4.7,51.0,"[{'name': 'Monday', 'data': [5, 2, 1, 5, 5, 4, 2, 1, 4, 1, 1, 1, 2, 5, 7, 2, 1, 1, 5, 13, 15, 11, 13, 7]}, {'name': 'Tuesday', 'data': [7, 1, 1, 2, 1, 8, 11, 15, 13, 11, 2, 1, 1, 2, 1, 0, 0, 4, 14, 28, 27, 13, 4, 0]}, {'name': 'Wednesday', 'data': [0, 1, 2, 1, 7, 2, 1, 0, 0, 0, 0, 1, 1, 4, 1, 1, 5, 13, 18, 10, 7, 2, 2, 7]}, {'name': 'Thursday', 'data': [5, 2, 1, 2, 10, 7, 7, 7, 7, 2, 0, 2, 7, 15, 14, 8, 5, 11, 17, 31, 39, 28, 11, 5]}, {'name': 'Friday', 'data': [4, 5, 5, 7, 11, 13, 7, 8, 10, 20, 11, 10, 2, 1, 0, 2, 2, 2, 11, 28, 42, 39, 18, 10]}, {'name': 'Saturday', 'data': [5, 1, 2, 4, 1, 4, 2, 4, 8, 11, 14, 14, 21, 23, 17, 14, 17, 23, 20, 14, 5, 2, 5, 4]}, {'name': 'Sunday', 'data': [1, 0, 1, 0, 10, 11, 30, 57, 97, 100, 97, 78, 65, 53, 44, 36, 30, 31, 31, 31, 23, 15, 10, 13]}]",7,
65,ChIJi-tqgtIudTERDRyqwwAlggA,An Lac Church,28-03-2024 12:00,4.6,166.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 16, 21, 28, 31, 31, 29, 27, 26, 25, 29, 37, 48, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 9, 14, 21, 26, 29, 27, 23, 21, 24, 31, 33, 40, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 16, 19, 29, 34, 42, 38, 34, 31, 27, 27, 32, 41, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 16, 20, 24, 29, 33, 35, 34, 31, 28, 35, 41, 42, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 22, 26, 31, 34, 36, 31, 26, 20, 21, 26, 32, 40, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 28, 34, 35, 40, 44, 51, 48, 43, 39, 41, 49, 65, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 21, 34, 51, 57, 54, 48, 37, 32, 32, 44, 68, 92, 100, 0, 0, 0, 0, 0, 0]}]",31,0.0
66,ChIJU6dzrtYudTERqnTBcLJeJXM,Chi Nhánh Công Ty Cổ Phần Vận Tải Đường Sắt Sài Gòn Xí Nghiệp Toa Xe Sài Gòn,28-03-2024 12:00,5.0,1.0,"[{'name': 'Monday', 'data': [8, 0, 0, 8, 16, 16, 25, 33, 41, 25, 33, 33, 50, 58, 50, 33, 41, 25, 25, 50, 33, 16, 0, 8]}, {'name': 'Tuesday', 'data': [25, 50, 50, 25, 33, 8, 8, 0, 8, 16, 8, 0, 8, 25, 8, 0, 0, 0, 8, 25, 16, 16, 50, 33]}, {'name': 'Wednesday', 'data': [41, 16, 16, 25, 0, 8, 25, 16, 8, 25, 58, 58, 33, 16, 25, 50, 25, 16, 0, 0, 0, 8, 33, 33]}, {'name': 'Thursday', 'data': [50, 25, 8, 0, 0, 8, 16, 41, 41, 75, 41, 16, 0, 0, 0, 0, 0, 0, 16, 25, 8, 0, 16, 16]}, {'name': 'Friday', 'data': [41, 16, 8, 0, 16, 8, 8, 16, 8, 8, 16, 8, 8, 8, 25, 50, 25, 16, 16, 16, 0, 0, 8, 0]}, {'name': 'Saturday', 'data': [8, 25, 25, 33, 25, 8, 0, 0, 0, 8, 25, 16, 25, 33, 25, 8, 8, 8, 8, 25, 66, 75, 100, 58]}, {'name': 'Sunday', 'data': [58, 41, 50, 50, 0, 0, 8, 16, 8, 8, 25, 8, 8, 0, 8, 16, 8, 8, 0, 8, 25, 16, 25, 33]}]",0,
67,ChIJuagr2iUvdTER6-3BhHh8D3o,Công Trường Dân Chủ - 126 Cách Mạng Tháng Tám,28-03-2024 12:00,4.2,5.0,"[{'name': 'Monday', 'data': [9, 0, 6, 9, 36, 42, 51, 69, 69, 66, 57, 42, 30, 21, 36, 54, 75, 60, 45, 45, 63, 66, 54, 30]}, {'name': 'Tuesday', 'data': [27, 15, 12, 15, 3, 12, 30, 57, 66, 66, 39, 30, 21, 27, 36, 36, 51, 72, 69, 54, 42, 45, 33, 27]}, {'name': 'Wednesday', 'data': [9, 3, 3, 0, 30, 18, 24, 36, 51, 66, 48, 48, 39, 42, 60, 63, 60, 51, 48, 48, 69, 72, 45, 39]}, {'name': 'Thursday', 'data': [12, 12, 18, 39, 30, 42, 45, 54, 66, 69, 72, 81, 78, 72, 54, 51, 54, 69, 78, 87, 84, 60, 42, 30]}, {'name': 'Friday', 'data': [21, 15, 9, 21, 9, 18, 33, 36, 48, 51, 54, 57, 66, 72, 72, 69, 75, 100, 87, 78, 54, 45, 36, 36]}, {'name': 'Saturday', 'data': [30, 12, 3, 0, 6, 3, 3, 6, 18, 15, 24, 30, 39, 45, 60, 69, 54, 45, 48, 81, 93, 90, 69, 33]}, {'name': 'Sunday', 'data': [21, 18, 15, 18, 21, 21, 18, 24, 42, 42, 24, 21, 15, 24, 36, 54, 66, 69, 72, 93, 100, 75, 51, 24]}]",78,
68,ChIJ30kUbCgvdTERNemkuhb2rSU,Công Ty TNHH Một Thành Viên Vận Tải Nerium International,28-03-2024 12:00,3.0,2.0,"[{'name': 'Monday', 'data': [42, 71, 35, 14, 35, 50, 35, 14, 7, 14, 7, 7, 28, 35, 35, 50, 35, 14, 7, 21, 7, 0, 0, 7]}, {'name': 'Tuesday', 'data': [21, 35, 35, 57, 0, 0, 0, 0, 7, 14, 42, 42, 35, 50, 28, 21, 28, 35, 50, 92, 42, 21, 0, 0]}, {'name': 'Wednesday', 'data': [0, 7, 7, 0, 0, 0, 0, 0, 7, 14, 14, 0, 0, 7, 21, 7, 0, 7, 14, 42, 35, 50, 21, 7]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 7, 14, 42, 35, 21, 28, 42, 78, 35, 21, 21, 14, 0, 0, 0, 14, 42, 100, 92, 57]}, {'name': 'Friday', 'data': [35, 7, 0, 0, 0, 0, 7, 14, 28, 21, 35, 28, 28, 21, 21, 35, 28, 14, 7, 14, 28, 14, 14, 21]}, {'name': 'Saturday', 'data': [42, 28, 21, 7, 42, 28, 14, 14, 35, 28, 35, 14, 7, 0, 7, 14, 35, 14, 14, 21, 7, 7, 21, 7]}, {'name': 'Sunday', 'data': [7, 21, 50, 42, 0, 7, 0, 0, 0, 0, 0, 0, 7, 21, 7, 0, 0, 0, 0, 14, 28, 35, 14, 28]}]",35,
69,ChIJRxiDbh8vdTERzm1-XF3iJZA,Cơm Cháy Chà Bông CHẤT,28-03-2024 12:00,4.6,46.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 42, 55, 55, 35, 24, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 46, 68, 79, 92, 81, 55, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 48, 64, 85, 88, 72, 48, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 57, 64, 66, 64, 57, 44, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 48, 72, 81, 81, 66, 50, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 48, 55, 68, 70, 55, 35, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 48, 62, 79, 100, 75, 53, 0, 0]}]",0,
70,ChIJb3kvedEudTERDK9yZBUDUs0,Hoàng Hà mobile - CMT8 HCM,28-03-2024 12:00,4.2,390.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 54, 54, 46, 28, 30, 44, 74, 92, 100, 92, 72, 48, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 20, 34, 42, 50, 38, 34, 44, 62, 74, 78, 72, 56, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 30, 44, 48, 48, 46, 38, 38, 34, 62, 64, 84, 92, 100, 80, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 32, 42, 54, 60, 52, 48, 46, 62, 76, 90, 86, 60, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 32, 38, 42, 38, 36, 44, 44, 48, 46, 56, 54, 56, 44, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 42, 56, 54, 64, 62, 50, 46, 44, 50, 72, 86, 88, 78, 62, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 14, 32, 56, 58, 58, 50, 50, 52, 58, 66, 78, 90, 80, 50, 0, 0]}]",54,44.0
71,ChIJj0jvovEvdTERJ2YN0bhWHhQ,Gorishop CMT8,28-03-2024 12:00,4.2,10.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 100, 77, 88, 33, 11, 11, 22, 44, 22, 11, 11, 33, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 11, 0, 0, 0, 11, 0, 0, 0, 0, 11, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 11, 0, 11, 33, 11, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 55, 44, 55, 22, 11, 11, 33, 77, 88, 66, 88, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33, 11, 11, 33, 66, 33, 22, 22, 33, 44, 100, 55, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 11, 22, 11, 11, 22, 44, 33, 44, 33, 11, 11, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 44, 88, 55, 44, 66, 44, 55, 22, 22, 33, 11, 0, 0]}]",44,
72,ChIJ6bUIi80udTERvLABxluV_8o,ĐÔNG HẢI,28-03-2024 12:00,5.0,6726.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 54, 62, 68, 62, 61, 53, 44, 42, 45, 48, 42, 33, 22, 17, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 66, 79, 79, 69, 58, 55, 56, 59, 51, 42, 36, 33, 24, 13, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 51, 66, 72, 72, 72, 70, 58, 48, 41, 42, 40, 39, 25, 17, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 68, 83, 81, 75, 65, 62, 57, 58, 53, 51, 44, 40, 34, 23, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 54, 64, 68, 60, 57, 51, 48, 46, 44, 48, 51, 50, 43, 33, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 74, 89, 93, 78, 62, 54, 49, 51, 50, 45, 41, 33, 22, 10, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 65, 89, 100, 91, 73, 58, 50, 43, 43, 39, 37, 34, 30, 20, 0, 0]}]",65,64.0
