,Time,cloudBase,cloudCeiling,cloudCover,dewPoint,freezingRainIntensity,humidity,precipitationProbability,pressureSurfaceLevel,rainIntensity,sleetIntensity,snowIntensity,temperature,temperatureApparent,uvHealthConcern,uvIndex,visibility,weatherCode,windDirection,windGust,windSpeed
451,2024-03-03 15:43:00+07:00,0.57,0.57,100.0,10.82,0,74.0,0,1017.86,0.0,0,0,15.39,15.39,0,0,15.38,1001,50.19,3.66,1.7
452,2024-03-03 15:58:00+07:00,0.57,0.57,100.0,10.81,0,74.0,0,1017.73,0.0,0,0,15.38,15.38,0,0,15.38,1001,52.19,3.41,1.63
453,2024-03-03 16:13:00+07:00,0.58,0.58,100.0,10.87,0,74.0,0,1017.79,0.0,0,0,15.48,15.48,0,0,15.38,1001,54.81,3.16,1.52
454,2024-03-03 16:28:00+07:00,0.59,0.59,100.0,10.88,0,74.0,0,1017.87,0.0,0,0,15.5,15.5,0,0,15.37,1001,56.81,2.85,1.34
455,2024-03-03 16:43:00+07:00,0.59,0.59,100.0,10.88,0,73.13,0,1017.96,0.0,0,0,15.61,15.61,0,0,15.37,1001,61.0,2.65,1.15
456,2024-03-03 16:58:00+07:00,0.6,0.6,99.13,10.88,0,73.0,0,1018.04,0.0,0,0,15.68,15.68,0,0,15.37,1001,66.5,2.35,1.02
457,2024-03-03 17:13:00+07:00,0.59,0.59,99.0,10.88,0,73.0,0,1018.12,0.0,0,0,15.63,15.63,0,0,15.36,1001,60.81,2.04,0.89
458,2024-03-03 17:28:00+07:00,0.59,0.59,99.0,10.88,0,73.87,0,1018.19,0.0,0,0,15.63,15.63,0,0,15.36,1001,53.0,1.84,0.82
459,2024-03-03 17:43:00+07:00,0.58,0.58,99.87,10.98,0,74.0,0,1018.26,0.0,0,0,15.63,15.63,0,0,15.36,1001,44.5,1.65,0.81
460,2024-03-03 17:58:00+07:00,0.58,0.58,100.0,11.0,0,74.0,0,1018.34,0.0,0,0,15.63,15.63,0,0,15.36,1001,34.63,1.35,0.81
461,2024-03-03 18:13:00+07:00,0.56,0.56,100.0,11.11,0,74.87,0,1018.46,0.0,0,0,15.52,15.52,0,0,15.35,1001,31.5,1.2,0.7
462,2024-03-03 18:28:00+07:00,0.54,0.54,100.0,11.18,0,75.0,0,1018.59,0.0,0,0,15.5,15.5,0,0,15.35,1001,28.19,1.19,0.69
463,2024-03-03 18:43:00+07:00,0.53,0.53,100.0,11.19,0,75.87,0,1018.71,0.0,0,0,15.39,15.39,0,0,15.35,1001,23.81,1.13,0.69
464,2024-03-03 18:58:00+07:00,0.51,0.51,100.0,11.3,0,76.87,0,1018.84,0.0,0,0,15.38,15.38,0,0,15.35,1001,19.88,1.13,0.63
465,2024-03-03 19:13:00+07:00,0.48,0.48,100.0,11.58,0,77.87,0,1018.94,0.0,0,0,15.38,15.38,0,0,15.35,1001,25.31,1.02,0.63
466,2024-03-03 19:28:00+07:00,0.44,0.44,100.0,11.84,0,79.73,0,1019.04,0.0,0,0,15.38,15.38,0,0,15.35,1001,31.63,0.89,0.63
467,2024-03-03 19:43:00+07:00,0.4,0.4,100.0,12.09,0,80.87,0,1019.14,0.0,0,0,15.32,15.32,0,0,15.34,1001,38.13,0.88,0.63
468,2024-03-03 19:58:00+07:00,0.37,0.37,100.0,12.34,0,82.73,0,1019.24,0.0,0,0,15.31,15.31,0,0,15.34,1001,44.88,0.82,0.63
469,2024-03-03 20:13:00+07:00,0.4,0.4,100.0,12.16,0,81.27,0,1019.39,0.0,0,0,15.31,15.31,0,0,15.34,1001,18.88,1.08,0.68
470,2024-03-03 20:28:00+07:00,0.44,0.44,100.0,11.85,0,80.13,0,1019.55,0.0,0,0,15.31,15.31,0,0,15.34,1001,358.31,1.34,0.8
471,2024-03-03 20:43:00+07:00,0.47,0.47,100.0,11.54,0,78.27,0,1019.71,0.0,0,0,15.31,15.31,0,0,15.34,1001,345.81,1.65,0.98
472,2024-03-03 20:58:00+07:00,0.51,0.51,100.0,11.23,0,77.13,0,1019.87,0.0,0,0,15.31,15.31,0,0,15.33,1001,337.5,2.07,1.11
473,2024-03-03 21:13:00+07:00,0.51,0.51,100.0,11.19,0,77.0,0,1019.95,0.0,0,0,15.31,15.31,0,0,15.33,1001,341.63,2.02,1.13
474,2024-03-03 21:28:00+07:00,0.51,0.51,100.0,11.19,0,77.0,0,1020.02,0.0,0,0,15.31,15.31,0,0,15.33,1001,345.88,2.0,1.13
475,2024-03-03 21:43:00+07:00,0.5,0.5,100.0,11.3,0,77.0,0,1020.08,0.0,0,0,15.31,15.31,0,0,15.32,1001,350.19,1.89,1.13
476,2024-03-03 21:58:00+07:00,0.5,0.5,100.0,11.31,0,77.0,0,1020.15,0.0,0,0,15.31,15.31,0,0,15.32,1001,354.63,1.88,1.13
477,2024-03-03 22:13:00+07:00,0.49,0.49,100.0,11.31,0,77.0,0,1020.12,0.0,0,0,15.31,15.31,0,0,15.32,1001,357.5,1.71,0.91
478,2024-03-03 22:28:00+07:00,0.49,0.49,100.0,11.37,0,77.87,0,1020.07,0.0,0,0,15.2,15.2,0,0,15.31,1001,1.5,1.42,0.82
479,2024-03-03 22:43:00+07:00,0.48,0.48,100.0,11.38,0,78.0,0,1020.03,0.0,0,0,15.19,15.19,0,0,15.3,1001,6.88,1.21,0.7
480,2024-03-03 22:58:00+07:00,0.47,0.47,100.0,11.48,0,78.0,0,1019.98,0.0,0,0,15.19,15.19,0,0,15.3,1001,15.5,1.02,0.63
481,2024-03-03 23:13:00+07:00,0.46,0.46,100.0,11.5,0,78.87,0,1019.83,0.0,0,0,15.19,15.19,0,0,15.29,1001,35.63,0.89,0.63
482,2024-03-03 23:28:00+07:00,0.45,0.45,100.0,11.61,0,79.0,0,1019.66,0.0,0,0,15.19,15.19,0,0,15.29,1001,71.88,0.88,0.63
483,2024-03-03 23:43:00+07:00,0.44,0.44,100.0,11.63,0,79.87,0,1019.49,0.0,0,0,15.19,15.19,0,0,15.28,1001,107.38,0.88,0.63
484,2024-03-03 23:58:00+07:00,1.15,,44.0,19.0,0,58.0,0,1012.92,0.0,0,0,28.0,29.23,0,0,9.99,1101,140.0,4.23,3.13
485,2024-03-03 23:58:00+07:00,0.44,0.44,100.0,11.63,0,80.0,0,1019.32,0.0,0,0,15.19,15.19,0,0,15.28,1001,107.38,0.88,0.63
486,2024-03-04 00:13:00+07:00,1.15,,44.0,19.0,0,58.0,0,1012.84,0.0,0,0,28.0,29.23,0,0,9.99,1101,140.0,3.86,3.13
487,2024-03-04 00:28:00+07:00,1.15,,44.0,19.0,0,58.0,0,1012.73,0.0,0,0,28.0,29.23,0,0,9.99,1101,130.0,3.65,3.56
488,2024-03-04 00:43:00+07:00,1.15,,44.0,19.0,0,58.0,0,1012.63,0.0,0,0,28.0,29.23,0,0,9.99,1101,130.0,3.19,3.19
489,2024-03-04 00:58:00+07:00,1.15,,44.0,19.0,0,58.0,0,1012.53,0.0,0,0,28.0,29.23,0,0,9.99,1101,130.0,3.13,3.13
490,2024-03-04 01:13:00+07:00,1.15,,44.0,19.0,0,58.0,0,1012.34,0.0,0,0,28.0,29.23,0,0,9.99,1101,130.0,3.13,3.13
491,2024-03-04 01:28:00+07:00,1.02,,44.0,19.87,0,61.47,0,1012.15,0.0,0,0,28.0,29.61,0,0,9.99,1101,130.0,2.91,2.69
492,2024-03-04 01:43:00+07:00,1.02,,44.0,20.0,0,62.0,0,1011.95,0.0,0,0,28.0,29.68,0,0,9.99,1101,130.0,2.88,2.63
493,2024-03-04 01:58:00+07:00,0.89,,44.0,20.0,0,65.47,0,1011.75,0.0,0,0,27.13,28.69,0,0,9.99,1101,110.0,3.09,3.06
494,2024-03-04 02:13:00+07:00,0.89,,44.0,20.0,0,66.0,0,1011.8,0.0,0,0,27.0,28.53,0,0,9.99,1101,110.0,3.13,3.13
495,2024-03-04 02:28:00+07:00,0.89,,44.0,20.0,0,66.0,0,1011.87,0.0,0,0,27.0,28.53,0,0,9.99,1101,120.0,2.69,2.69
496,2024-03-04 02:43:00+07:00,0.89,,44.0,20.0,0,66.0,0,1011.95,0.0,0,0,27.0,28.53,0,0,9.99,1101,90.0,2.41,2.19
497,2024-03-04 02:58:00+07:00,0.89,,44.0,20.0,0,66.0,0,1012.03,0.0,0,0,27.0,28.53,0,0,9.99,1101,90.0,2.21,2.13
498,2024-03-04 03:13:00+07:00,0.89,,44.0,20.0,0,66.0,0,1012.04,0.0,0,0,27.0,28.53,0,0,9.99,1101,90.0,2.13,2.13
499,2024-03-04 03:28:00+07:00,0.89,,44.0,20.0,0,66.0,0,1012.03,0.0,0,0,27.0,28.53,0,0,9.99,1101,120.0,2.56,2.56
500,2024-03-04 03:43:00+07:00,0.89,,44.0,20.0,0,66.0,0,1012.03,0.0,0,0,27.0,28.53,0,0,9.99,1101,110.0,2.19,2.19
501,2024-03-04 03:58:00+07:00,0.89,,44.0,20.0,0,66.0,0,1012.02,0.0,0,0,27.0,28.53,0,0,9.99,1101,110.0,2.13,2.13
502,2024-03-04 04:13:00+07:00,0.76,,44.0,20.0,0,69.47,0,1012.08,0.0,0,0,26.13,26.13,0,0,9.99,1101,65.0,2.02,1.58
503,2024-03-04 04:28:00+07:00,0.76,,44.0,20.0,0,70.0,0,1012.15,0.0,0,0,26.0,26.0,0,0,9.99,1101,62.81,2.0,1.5
504,2024-03-04 04:43:00+07:00,0.76,,44.0,20.0,0,70.0,0,1012.22,0.0,0,0,26.0,26.0,0,0,9.99,1101,80.0,2.54,2.48
505,2024-03-04 04:58:00+07:00,0.76,,44.0,20.0,0,70.0,0,1012.28,0.0,0,0,26.0,26.0,0,0,9.99,1101,80.0,2.63,2.63
506,2024-03-04 05:13:00+07:00,0.76,,44.0,20.0,0,70.0,0,1012.43,0.0,0,0,26.0,26.0,0,0,9.99,1101,80.0,2.63,2.63
507,2024-03-04 05:28:00+07:00,0.76,,44.0,20.0,0,70.0,0,1012.6,0.0,0,0,26.0,26.0,0,0,9.99,1101,70.0,2.25,2.19
508,2024-03-04 05:43:00+07:00,0.76,,44.0,20.0,0,70.0,0,1012.76,0.0,0,0,26.0,26.0,0,0,9.99,1101,70.0,2.19,2.13
509,2024-03-04 05:58:00+07:00,0.91,,44.0,19.13,0,65.67,0,1012.92,0.0,0,0,26.0,26.0,0,0,9.99,1101,60.0,2.19,2.13
510,2024-03-04 06:13:00+07:00,0.5,,44.0,20.73,0,77.13,0,1013.13,0.0,0,0,25.13,25.13,0,0,9.99,1101,20.0,2.46,2.13
511,2024-03-04 06:28:00+07:00,0.5,,44.0,21.0,0,79.0,0,1013.35,0.0,0,0,25.0,25.0,0,0,9.99,1101,20.0,2.66,2.13
512,2024-03-04 06:43:00+07:00,0.5,,44.0,21.0,0,79.0,0,1013.58,0.0,0,0,25.0,25.0,0,0,9.99,1101,18.81,2.85,1.58
513,2024-03-04 06:58:00+07:00,0.5,,44.0,21.0,0,79.0,0,1013.8,0.0,0,0,25.0,25.0,0,0,9.99,1101,14.63,3.15,1.5
514,2024-03-04 07:13:00+07:00,0.5,,44.0,21.0,0,79.0,0,1014.01,0.0,0,0,25.0,25.0,0,0,9.99,1101,17.5,3.35,1.5
515,2024-03-04 07:28:00+07:00,0.5,,44.0,21.0,0,79.0,0,1014.22,0.0,0,0,25.0,25.0,0,0,9.99,1101,20.0,3.65,2.04
516,2024-03-04 07:43:00+07:00,0.77,,44.0,21.0,0,71.2,0,1014.43,0.0,0,0,26.73,28.5,0,1,9.13,1101,30.0,3.85,2.13
517,2024-03-04 07:58:00+07:00,0.77,,44.0,21.0,0,70.0,0,1014.64,0.0,0,0,27.0,28.86,0,1,9.0,1101,30.0,4.09,2.13
518,2024-03-04 08:13:00+07:00,0.77,,44.0,21.0,0,70.0,0,1014.77,0.0,0,0,27.0,28.86,0,1,9.0,1101,30.0,4.29,2.13
519,2024-03-04 08:28:00+07:00,0.89,,44.0,21.0,0,66.53,0,1014.9,0.0,0,0,27.87,29.99,0,1,9.0,1101,40.0,4.47,2.56
520,2024-03-04 08:43:00+07:00,1.02,,44.0,20.13,0,62.53,0,1015.03,0.0,0,0,28.0,29.74,1,4,9.0,1101,40.0,4.61,2.63
521,2024-03-04 08:58:00+07:00,1.02,,44.0,20.0,0,62.0,0,1015.16,0.0,0,0,28.0,29.68,1,4,9.0,1101,40.0,4.79,2.63
522,2024-03-04 09:13:00+07:00,1.02,,44.0,20.0,0,62.0,0,1015.15,0.0,0,0,28.0,29.68,1,4,9.0,1101,40.0,4.97,2.63
523,2024-03-04 09:28:00+07:00,1.28,,44.0,20.0,0,55.93,0,1015.12,0.0,0,0,29.73,31.6,1,4,9.0,1101,70.0,5.16,2.63
524,2024-03-04 09:43:00+07:00,1.28,,44.0,20.0,0,55.0,0,1015.09,0.0,0,0,30.0,31.89,3,8,9.0,1101,70.0,5.35,2.63
525,2024-03-04 09:58:00+07:00,1.53,,44.0,19.13,0,49.8,0,1015.06,0.0,0,0,30.87,32.36,3,8,9.86,1101,70.0,5.59,2.63
526,2024-03-04 10:13:00+07:00,1.8,,44.0,18.13,0,43.8,0,1014.9,0.0,0,0,31.87,32.79,3,8,9.99,1101,40.0,5.84,2.63
527,2024-03-04 10:28:00+07:00,1.8,,44.0,18.0,0,43.0,0,1014.72,0.0,0,0,32.0,32.84,3,8,9.99,1101,40.0,6.09,2.63
528,2024-03-04 10:43:00+07:00,1.8,,44.0,18.0,0,43.0,0,1014.54,0.0,0,0,32.0,32.84,5,11,9.99,1101,40.0,6.34,2.63
529,2024-03-04 10:58:00+07:00,2.01,,44.0,17.13,0,39.53,0,1014.36,0.0,0,0,32.87,33.48,5,11,9.99,1101,40.0,6.65,2.63
530,2024-03-04 11:13:00+07:00,2.01,,44.0,17.0,0,39.0,0,1014.02,0.0,0,0,33.0,33.57,5,11,9.99,1101,40.0,6.69,2.63
531,2024-03-04 11:28:00+07:00,2.01,,44.0,17.0,0,39.0,0,1013.66,0.0,0,0,33.0,33.57,5,11,9.99,1101,40.0,6.63,2.63
532,2024-03-04 11:43:00+07:00,2.01,,44.0,17.0,0,39.0,0,1013.3,0.0,0,0,33.0,33.57,5,12,9.99,1101,40.0,6.63,2.63
533,2024-03-04 11:58:00+07:00,2.29,,44.0,16.13,0,34.67,0,1012.94,0.0,0,0,33.87,33.98,5,12,9.99,1101,40.0,6.63,2.63
534,2024-03-04 12:13:00+07:00,2.42,,44.0,16.0,0,32.27,0,1012.59,0.0,0,0,34.87,34.97,5,12,9.99,1101,40.0,6.52,2.63
535,2024-03-04 12:28:00+07:00,2.42,,44.0,16.0,0,32.0,0,1012.24,0.0,0,0,35.0,35.11,5,12,9.99,1101,40.0,6.34,2.63
536,2024-03-04 12:43:00+07:00,2.42,,44.0,16.0,0,32.0,0,1011.89,0.0,0,0,35.0,35.11,5,11,9.99,1101,40.0,6.15,2.63
537,2024-03-04 12:58:00+07:00,2.76,,44.0,14.27,0,27.67,0,1011.54,0.0,0,0,35.87,35.42,5,11,9.99,1101,40.0,5.91,2.63
538,2024-03-04 13:13:00+07:00,2.76,,44.0,14.0,0,27.0,0,1011.21,0.0,0,0,36.0,35.46,5,11,9.99,1101,40.0,5.71,2.63
539,2024-03-04 13:28:00+07:00,2.76,,44.0,14.0,0,27.0,0,1010.88,0.0,0,0,36.0,35.46,5,11,9.99,1101,87.19,9.26,2.63
540,2024-03-04 13:43:00+07:00,2.76,,44.0,14.0,0,27.0,0,1010.54,0.0,0,0,36.0,35.46,3,8,9.99,1101,91.5,9.81,2.63
541,2024-03-04 13:58:00+07:00,2.76,,44.0,14.0,0,27.0,0,1010.21,0.0,0,0,36.0,35.46,3,8,9.99,1101,110.0,6.78,3.49
542,2024-03-04 14:13:00+07:00,2.63,,44.0,14.87,0,28.73,0,1009.99,0.0,0,0,36.0,35.86,3,8,9.99,1101,110.0,6.48,3.63
543,2024-03-04 14:28:00+07:00,2.63,,44.0,15.0,0,29.0,0,1009.79,0.0,0,0,36.0,35.92,3,8,9.99,1101,110.0,6.66,3.63
544,2024-03-04 14:43:00+07:00,2.63,,44.0,15.0,0,29.0,0,1009.59,0.0,0,0,36.0,35.92,2,5,9.99,1101,110.0,6.85,3.63
545,2024-03-04 14:58:00+07:00,2.5,,44.0,15.87,0,30.73,0,1009.39,0.0,0,0,36.0,36.35,2,5,9.99,1101,170.0,6.98,3.63
546,2024-03-04 15:13:00+07:00,2.5,,44.0,16.0,0,31.0,0,1009.34,0.0,0,0,36.0,36.41,2,5,9.99,1101,170.0,7.98,3.63
547,2024-03-04 15:28:00+07:00,2.38,,44.0,16.87,0,32.73,0,1009.31,0.0,0,0,36.0,36.88,2,5,9.99,1101,140.0,8.99,4.49
548,2024-03-04 15:43:00+07:00,2.14,,44.0,17.87,0,36.47,0,1009.27,0.0,0,0,35.13,36.44,0,1,9.99,1101,170.0,9.88,5.06
549,2024-03-04 15:58:00+07:00,2.14,,44.0,18.0,0,37.0,0,1009.24,0.0,0,0,35.0,36.36,0,1,9.99,1101,170.0,10.87,5.13
550,2024-03-04 16:13:00+07:00,2.14,,44.0,18.0,0,37.0,0,1009.24,0.0,0,0,35.0,36.36,0,1,9.99,1101,170.0,10.4,5.13
551,2024-03-04 16:28:00+07:00,2.14,,44.0,18.0,0,37.0,0,1009.24,0.0,0,0,35.0,36.36,0,1,9.99,1101,160.0,9.72,3.83
552,2024-03-04 16:43:00+07:00,2.14,,44.0,18.0,0,37.0,0,1009.24,0.0,0,0,35.0,36.36,0,0,9.99,1101,160.0,8.92,3.63
553,2024-03-04 16:58:00+07:00,1.93,,44.0,18.87,0,40.47,0,1009.24,0.0,0,0,34.13,35.78,0,0,9.99,1101,180.0,8.22,4.49
554,2024-03-04 17:13:00+07:00,1.64,,44.0,19.87,0,46.2,0,1009.28,0.0,0,0,33.13,35.5,0,0,9.99,1101,180.0,7.85,5.55
555,2024-03-04 17:28:00+07:00,1.64,,44.0,20.0,0,47.0,0,1009.33,0.0,0,0,33.0,35.46,0,0,9.99,1101,180.0,7.43,5.69
556,2024-03-04 17:43:00+07:00,1.64,,44.0,20.0,0,47.0,0,1009.38,0.0,0,0,33.0,35.46,0,0,9.99,1101,200.0,7.16,4.77
557,2024-03-04 17:58:00+07:00,1.64,,44.0,20.0,0,47.0,0,1009.43,0.0,0,0,33.0,35.46,0,0,9.99,1101,200.0,6.75,4.63
558,2024-03-04 18:13:00+07:00,1.42,,44.0,20.87,0,51.33,0,1009.51,0.0,0,0,32.13,34.94,0,0,9.99,1101,200.0,6.53,3.76
559,2024-03-04 18:28:00+07:00,1.42,,44.0,21.0,0,52.0,0,1009.6,0.0,0,0,32.0,34.86,0,0,9.99,1101,200.0,6.23,3.63
560,2024-03-04 18:43:00+07:00,1.42,,44.0,21.0,0,52.0,0,1009.68,0.0,0,0,32.0,34.86,0,0,9.99,1101,180.0,6.03,2.76
561,2024-03-04 18:58:00+07:00,1.42,,44.0,21.0,0,52.0,0,1009.77,0.0,0,0,32.0,34.86,0,0,9.99,1101,180.0,5.73,2.63
562,2024-03-04 19:13:00+07:00,1.42,,44.0,21.0,0,52.0,0,1009.97,0.0,0,0,32.0,34.86,0,0,9.99,1101,180.0,5.63,2.63
563,2024-03-04 19:28:00+07:00,1.54,,44.0,20.13,0,49.4,0,1010.18,0.0,0,0,32.0,34.22,0,0,9.99,1101,150.0,5.52,3.49
564,2024-03-04 19:43:00+07:00,1.54,,44.0,20.0,0,49.0,0,1010.4,0.0,0,0,32.0,34.13,0,0,9.99,1101,150.0,5.39,3.63
565,2024-03-04 19:58:00+07:00,1.41,,44.0,20.0,0,51.6,0,1010.62,0.0,0,0,31.13,33.17,0,0,9.99,1101,140.0,5.32,3.63
566,2024-03-04 20:13:00+07:00,1.41,,44.0,20.0,0,52.0,0,1010.77,0.0,0,0,31.0,33.02,0,0,9.99,1101,140.0,4.88,3.63
567,2024-03-04 20:28:00+07:00,1.41,,44.0,20.0,0,52.0,5,1010.91,0.18,0,0,31.0,33.02,0,0,9.99,1101,140.0,4.27,3.63
568,2024-03-04 20:43:00+07:00,1.41,,44.0,20.0,0,52.0,0,1011.05,0.0,0,0,31.0,33.02,0,0,9.99,1101,140.0,3.75,3.63
569,2024-03-04 20:58:00+07:00,1.14,,44.0,20.87,0,58.07,0,1011.19,0.0,0,0,30.13,32.7,0,0,9.99,1101,140.0,4.07,4.06
570,2024-03-04 21:13:00+07:00,1.14,,44.0,21.0,0,59.0,0,1011.26,0.0,0,0,30.0,32.63,0,0,9.99,1101,140.0,4.13,4.13
571,2024-03-04 21:28:00+07:00,1.14,,44.0,21.0,0,59.0,0,1011.31,0.0,0,0,30.0,32.63,0,0,9.99,1101,140.0,4.13,4.13
572,2024-03-04 21:43:00+07:00,,,12.8,21.98,0,68.53,0,1011.36,0.0,0,0,28.16,30.77,0,0,15.2,1100,133.38,2.55,1.69
573,2024-03-04 21:58:00+07:00,1.14,,39.2,21.15,0,60.47,0,1011.41,0.0,0,0,29.72,32.39,0,0,10.79,1101,130.0,3.45,3.32
574,2024-03-04 22:13:00+07:00,1.14,,44.0,21.0,0,59.0,0,1011.46,0.0,0,0,30.0,32.63,0,0,9.99,1101,130.0,3.63,3.63
575,2024-03-04 22:28:00+07:00,1.14,,44.0,21.0,0,59.0,0,1011.52,0.0,0,0,30.0,32.63,0,0,9.99,1101,130.0,3.63,3.63
576,2024-03-04 22:43:00+07:00,,,9.33,21.87,0,70.27,0,1011.58,0.0,0,0,27.94,30.59,0,0,15.2,1000,114.63,2.38,1.68
577,2024-03-04 22:58:00+07:00,1.14,,38.67,21.13,0,60.73,0,1011.64,0.0,0,0,29.68,32.38,0,0,10.79,1101,100.0,3.43,3.33
578,2024-03-04 23:13:00+07:00,1.14,,44.0,21.0,0,59.0,0,1011.6,0.0,0,0,30.0,32.63,0,0,9.99,1101,100.0,3.63,3.63
579,2024-03-04 23:28:00+07:00,1.03,,44.0,21.0,0,61.6,0,1011.54,0.0,0,0,29.13,31.52,0,0,9.99,1101,100.0,4.49,4.49
580,2024-03-04 23:43:00+07:00,1.03,,44.0,21.0,0,62.0,0,1011.49,0.0,0,0,29.0,31.35,0,0,9.99,1101,110.0,4.63,4.63
581,2024-03-04 23:58:00+07:00,1.03,,44.0,21.0,0,62.0,0,1011.44,0.0,0,0,29.0,31.35,0,0,9.99,1101,110.0,4.63,4.63
582,2024-03-05 23:51:00+07:00,0.66,,44.0,23.0,0,74.0,0,1011.93,0.0,0,0,28.0,31.21,0,0,9.99,1101,100.0,3.13,3.13
583,2024-03-06 00:06:00+07:00,0.66,,44.0,22.6,0,72.4,0,1011.82,0.0,0,0,28.0,30.99,0,0,9.99,1101,100.0,3.13,2.73
584,2024-03-06 00:21:00+07:00,0.77,,44.0,22.0,0,70.0,0,1011.66,0.0,0,0,28.0,30.67,0,0,9.99,1101,100.0,3.13,2.13
585,2024-03-06 00:36:00+07:00,0.77,,44.0,22.0,0,70.0,0,1011.51,0.0,0,0,28.0,30.67,0,0,9.99,1101,100.0,3.15,2.13
586,2024-03-06 00:51:00+07:00,0.77,,44.0,22.0,0,70.0,0,1011.35,0.0,0,0,28.0,30.67,0,0,9.99,1101,100.0,3.19,2.33
587,2024-03-06 01:06:00+07:00,0.77,,44.0,22.0,0,70.0,0,1011.19,0.0,0,0,28.0,30.67,0,0,9.99,1101,110.0,3.44,2.63
588,2024-03-06 01:21:00+07:00,0.77,,44.0,22.0,0,70.0,0,1011.04,0.0,0,0,28.0,30.67,0,0,9.99,1101,110.0,3.94,3.23
589,2024-03-06 01:36:00+07:00,0.77,,44.0,22.0,0,71.6,0,1010.88,0.0,0,0,27.6,30.09,0,0,9.99,1101,110.0,3.93,3.93
590,2024-03-06 01:51:00+07:00,0.65,,44.0,22.0,0,74.0,0,1010.73,0.0,0,0,27.0,29.2,0,0,9.99,1101,100.0,3.63,3.63
591,2024-03-06 02:06:00+07:00,0.65,,44.0,22.0,0,74.0,0,1010.62,0.0,0,0,27.0,29.2,0,0,9.99,1101,100.0,3.63,3.63
592,2024-03-06 02:21:00+07:00,0.65,,44.0,21.6,0,72.4,0,1010.59,0.0,0,0,27.0,29.06,0,0,9.99,1101,100.0,3.63,3.63
593,2024-03-06 02:36:00+07:00,0.77,,44.0,21.0,0,70.0,0,1010.55,0.0,0,0,27.0,28.86,0,0,9.99,1101,110.0,3.63,3.63
594,2024-03-06 02:51:00+07:00,0.77,,44.0,21.0,0,70.0,0,1010.52,0.0,0,0,27.0,28.86,0,0,9.99,1101,100.0,3.63,3.63
595,2024-03-06 03:06:00+07:00,0.77,,44.0,21.0,0,70.0,0,1010.49,0.0,0,0,27.0,28.86,0,0,9.99,1101,100.0,3.63,3.63
596,2024-03-06 03:21:00+07:00,0.77,,44.0,21.0,0,70.0,0,1010.47,0.0,0,0,27.0,28.86,0,0,9.99,1101,100.0,3.43,3.43
597,2024-03-06 03:36:00+07:00,0.77,,44.0,21.0,0,70.0,0,1010.44,0.0,0,0,27.0,28.86,0,0,9.99,1101,100.0,3.13,3.13
598,2024-03-06 03:51:00+07:00,0.77,,44.0,20.6,0,70.0,0,1010.42,0.0,0,0,26.6,26.6,0,0,9.99,1101,100.0,3.73,3.73
599,2024-03-06 04:06:00+07:00,0.76,,44.0,20.0,0,70.0,0,1010.44,0.0,0,0,26.0,26.0,0,0,9.99,1101,90.0,4.03,4.03
600,2024-03-06 04:21:00+07:00,0.76,,44.0,20.0,0,70.0,0,1010.52,0.0,0,0,26.0,26.0,0,0,9.99,1101,100.0,3.13,3.13
601,2024-03-06 04:36:00+07:00,0.76,,44.0,20.4,0,71.6,0,1010.59,0.0,0,0,26.0,26.0,0,0,9.99,1101,100.0,2.93,2.93
602,2024-03-06 04:51:00+07:00,0.64,,44.0,21.0,0,74.0,0,1010.67,0.0,0,0,26.0,26.0,0,0,9.99,1101,90.0,2.63,2.63
603,2024-03-06 05:06:00+07:00,0.64,,44.0,21.0,0,74.0,0,1010.76,0.0,0,0,26.0,26.0,0,0,9.99,1101,90.0,2.63,2.63
604,2024-03-06 05:21:00+07:00,0.64,,44.0,21.0,0,76.0,0,1010.88,0.0,0,0,25.6,25.6,0,0,9.99,1101,90.0,2.63,2.63
605,2024-03-06 05:36:00+07:00,0.5,,44.0,21.0,0,79.0,0,1011.0,0.0,0,0,25.0,25.0,0,0,9.99,1101,80.0,2.38,2.17
606,2024-03-06 05:51:00+07:00,0.5,,44.0,21.0,0,79.0,0,1011.11,0.0,0,0,25.0,25.0,0,0,9.99,1101,80.0,2.0,1.5
607,2024-03-06 06:06:00+07:00,0.5,,44.0,21.0,0,79.0,0,1011.23,0.0,0,0,25.0,25.0,0,0,9.99,1101,80.0,2.08,1.5
608,2024-03-06 06:21:00+07:00,0.5,,44.0,21.0,0,79.0,0,1011.33,0.0,0,0,25.0,25.0,0,0,9.99,1101,80.0,2.31,1.3
609,2024-03-06 06:36:00+07:00,0.5,,44.0,21.0,0,79.0,0,1011.44,0.0,0,0,25.0,25.0,0,0,9.99,1101,98.5,2.58,1.0
610,2024-03-06 06:51:00+07:00,0.5,,64.0,21.0,0,79.0,0,1011.54,0.0,0,0,25.0,25.0,0,0,9.99,1102,105.0,2.76,1.2
611,2024-03-06 07:06:00+07:00,0.5,0.5,94.4,21.0,0,75.4,0,1011.64,0.0,0,0,25.8,25.8,0,0,9.99,1001,60.0,3.05,1.5
612,2024-03-06 07:21:00+07:00,0.77,0.77,95.4,21.0,0,70.0,0,1011.74,0.0,0,0,27.0,28.86,0,0,9.99,1001,112.69,3.46,1.5
613,2024-03-06 07:36:00+07:00,0.77,0.77,96.4,20.6,0,66.8,0,1011.84,0.0,0,0,27.4,29.23,1,2,9.99,1001,113.88,3.86,1.95
